rest,rating,reviews
Nha Trang,4,"No frills Vietnamese restaurant that serves a variety of types of Vietnamese cuisine from regions across the country. Food here is good and is a good place for a quick meal. Will get really crowded during lunch time (weekend or week day) and I would expect to wait for a table if you come after 12:30pm.  They do offer delivery through Deliveroo but there is a 15-20% markup from the price in the restaurant. Food: 4 starsService/environment: 3.5 starsValue: 4 starsOverall: 4 starsRecommendations: pork chop over broken rice, fried spring roll, beef banh mi, fish cakes, Vietnamese coffeeMy favorite thing to order here is the porkchop rice. The porkchop is cooked with lemongrass and served over coconut rice. It is also paired with a cold egg omelette. Really delicious and fillingThe spring rolls here are also good and is one of my barometers for a quality Vietnamese place. The pho and Bo bun hue are pretty good but not great and I don't think the soup noodles are the highlights of this place.  The banh mi here however is quite good and you won't go wrong with either the pork or beef versions. They don't serve a classic pate banh mi which is a bit disappointing."
Nha Trang,2,"Was staying at The East for work and this was a convenient place to stop by before heading back.  I was looking forward to having some pho but was underwhelmed by what I was served.  Ordered the Pho Tai but found the soup to be bland and the rice noodles to be different.  They did have a pretty extensive menu though, so maybe their other dishes are better, but unfortunately, the pho was definitely not at all to par."
Nha Trang,4,"The food is quite solid. A friend brought me here and for the next two weeks all I wanted to eat was Nha Trang for any reason for any meal. In the end, I probably had it 3 times in 2 weeks. The dishes are quite good. My favorite is the beef wrapped in a leaf. The beef flavor was very strong and it was well-seasoned. Their bun rieu (crab noodle) was quite good as well.As the place gets quite busy during lunch, service may be a bit slower and it's best to arrive earlier before the lunch rush. It would be great if their prices were a bit lower then it would be perfect! Otherwise, I quite enjoy their food!"
Nha Trang,4,"A solid 4 stars out of 5! I prefer bep but this comes close. The shaking beef was amazing and the bun xuong nuong. You have to try the Vietnamese iced coffee, it is to die for !!!Overall a great experience and will be coming back for sure."
Nha Trang,4,"Yummm...vietnamese food!Makes my tummy happy anyday.HK generally lacks good vietnamese food.  So, I'm really glad I found this place.I've been here many times and it has not yet dissappointed me.Pho broth is well balanced and veggies are still crispy.There are so many choices on the menu so if you're a newbie with vietnamese food, just go with the basic PHO.  If you're not in the mood for soup, the vermacelli is another option.If you're not feeling the noodles, then try the pork and rice crepe with pork and veggies! Yum!10% service chargeCredit Cards accepted if your bill is over 200$. So bring some cash."
Nha Trang,4,"I didn't think there were any good Vietnamese restaurants in Hong Kong until I found Nha Trang! The Bun rieu, pho ga, and pho tai were all really tasty. Around HKD65 for a bowl of pho. Starters start around HKD60. So almost just better to get another main. Will definitely come back to try the bun bo hue. Great coffee too. Clean and very nice inside!"
Nha Trang,5,"Love this place! Great service, food, and ambience. I went to the location near Tai Koo. Kid friendly."
Wah Cheong Congee & Noodle Shop,4,"Love this place!Especially love their roast duck lo mee (燒鴨撈麵) and congees (及第)! Authentic, clean, top notch quality food! Their steam veg (油菜) is great too!I guess my only complaint would be that they can get way too busy and kinda hurry you out during peak business lunch hours."
Wah Cheong Congee & Noodle Shop,3,I was jet lag and hungry at 6 am. Wah Cheong is conveniently located across from my hotel and I ended up coming here to enjoy my favourite breakfast: Steamed Rice Roll and Congee.The portion is big for a breakfast set $36. I had better rice roll else where but the one that served here was quite satisfying. There are also Hong Kong Western Style Breakfast to choose from. Breakfast serves from 7 am to 11 pm. Great option if you are in the neighbourhood but does not worth a special trip to come here.
Wah Cheong Congee & Noodle Shop,3,"Diarrhoea for 2 days, tonight we want to eat congee. We order two pork meat ball congee, one rice dumpling and one steamed rice-flour roll. The fried dough stick is crispy but the rice-flour roll is too thick. The congee is not tasty."
Wah Cheong Congee & Noodle Shop,5,"24 kinds of congee on the menu at last count. That's what you need to know. The roast meats are good, the Cheung fun is good, but the congee, that's why you come here. And the Shredded Roast Duck Congee (火鴨絲粥), OMG. One of the reasons to come to this neighborhood. If you don't do the congee on a weekend morning, there is no point."
Wah Cheong Congee & Noodle Shop,4,"This is a pretty local restaurant serving Cantonese food staffed by old Chinese dudes, don't look around the restaurant too much or you'll lose your appetite, as it's pretty run down and the floor is never clean. One thing they do really well is the bbq pork and roast duck, it's much better than Tai Hing's, the other dishes are hit and miss, I mostly just come here for the BBQ pork and steamed fish."
Wah Cheong Congee & Noodle Shop,4,"So glad I stumbled upon this congee shop while I was walking around Taikoo. The highlight for me was the breakfast special, you get a bowl of congee and a side dish for a very reasonable price. One warning, the congee is very, very hot. Perhaps that's the way it's supposed to be, but I suggest letting your bowl chill for a sec, or that you blow on your dollop of rice porridge goodness. Having been four times for different meals, this place never gets too packed, service is quick and impersonal and seating is plentiful. The pork skin congee in particular truly hits the spot. While I would say that pricing during non-breakfast hours is a little excessive, it's still affordable. There's twenty four options for congee on the menu, the decor itself is no-frills, but if you're seeking this comfort food staple and you're hankering for unoffensive Cantonese, then look no further than this kewpie noodle shop. Standby."
Simplylife,5,"A great find for American restaurant!  Not quite sure if it's American or not, but great Western food for someone comes from the states ;) Good ambience, and great food and dessert. A cute, quaint little corner in the city plaza with lots of greens outside of the restaurant. I went on a sunday afternoon, seems to be a busy time where everyone is out for brunch. The wait is about 15 to 20 min for a table for 3. But you can grab your ticket at the automatic ticketing and leave your phone number with them, and head out to walk around the mail. They will give you an auto call to let you know your seats will be ready at 3 tables wait, which I found it pretty awesome and efficient, rather then just purely waiting and waste time. Food is great, had their mushroom soup and cucumber salad, chanterelle and spinach pizza and fish fillet with ink bun burger. Oh and their blueberry cheese cake and matcha cake. They are all great, minus the fries. Portion are generous, and the salad and soup are gourmet and not just slap on veggie or soup from cans. Mushroom soups are from mushroom puree and the cucumber salad are dressing with citrus dressing that are quite refreshing! I like their attention to detail on even just appetizers and drinks ( iced tea) , are well prepared.Must return for another meal soon!"
Simplylife,4,"Simply life has a great lunch set menu, which during weekdays really draws a large crowd. The lunch set gives a choice of soup or salad, choice of entree and comes with a drink. My rating is based on the following:Food: 4 stars Atmosphere: 3.5 stars Value: 5 stars for the lunch setThe ice tea here is fantastic and will always order that with my lunch. It isn't too sweet and has hint of orange flavor to it.  The salad on the other hand I would skip. The salad isn't dressed very well and the dressing is too sweet for my taste. The soup is a much better option. The bread that it is paired with is perfect for dipping in the soup.I haven't tried all the mains but the ones that I have tried are all quite good. The real standout is the truffle and mushroom pasta. I'm a huge black truffle fan and the flavor of the truffle really comes through. Given the price of the lunch set this is a really good deal. The hamburger is also good and so is the duck."
Simplylife,3,"I went here for brunch today at around 1pm (Sunday) They've moved their old location in Citiplaza to a bigger venue, it was always quite busy and today I finally went to find out what the hype is all about! OK, first of all, the decor, even from the outside was quite impressive. It features a lot of greenery and wooden furnishing and low ambient light so it's got a good vibe. Inside though, I thought it was a bit less impressive.The wait was ONE hour! It's an automated ticketing system and you can leave your number with them and they will notify you when it's 3 tables before your number, so you can feel free to walk around vs. wasting time standing. Weird thing was that even after we got the ticket notification for 3 tables,  we actually had to wait about 10 more tables and 20 mins more before being seated. Luckily I had good company queuing with me so it didn't feel that long. I would've never waited past 30 mins otherwise.The brunch menu had quite an extensive number of options, and they call come with iced tea/ soft drink and soup/ salad. I chose the iced tea and salad: the iced tea is pretty impressively tasty with slices of orange in it - very refreshing and a seemingly ""healthy"" touch. The salad was small and came with bread. I enjoyed the salad quite a lot, fresh and crunchy greens with a light favourful dressing mixed in already. Well balanced.For the main, I ordered the smoked salmon bagel. I was disappointed with this one. I expected meaty, fleshy smoked salmon atop a chewy bagel and got none of it. It was more like an scrambled egg made with tiny bits of smoked salmon, on top of a bagel. The bagel wasn't chewy at all, it just tasted like toasted white bread, the scrambled egg itself tasted pretty ordinary, nothing to write home about. The dish did come with toasted tomatoes topped with goats cheese - delish. I wish they made the ice tea refillable.Overall not too impressed with the offerings, but perhaps the other dishes would be better."
Simplylife,5,"This is the place can chill with friends in the afternoon or great place for Sunday brunch. Nice decoration with flowers n greens, open kichen area is clean. Really luv the Mushroom soup and the ice tea. This is a must return restaurant."
Simplylife,5,"Afternoon Tea is a good reason to add one more meal to the usual routine of Breakfast-Lunch-Dinner. The afternoon tea menu is a prix fixe including a choice of beverage (homemade iced tea, soft drink, coffee or tea), and a choice of (burger, ciabatta, bread, quesadilla, handmade cake), served with spicy fries (except when ordering the cake). I ordered a Farmer's Bread with mushroom, spinach, gouda cheese, pesto. Thanks to the neighbors tables, I learned that here, people eat bread with a fork and knife. It would have been rude if I started eating with my fingers. :P However, I was fighting with the bread crust, because they don't give you a bread knife! It doesn't slice well, and I had to be careful for it not to fly away to the neighbors. Their baked good looks yummy."
Tenren’s Tea,5,"Inside of Eslite in City Plaza. I usually don't drink Ten Ren in America, but the stores in Hong Kong always have such a long line! My friend's dad once told me that if you see a long line of Asians, it indicates two things: 1) food is good 2) food is inexpensive. Ten Ren is definitely both good and inexpensive. Drinks run to about $13-28. I ordered the green tea with honey. A very simple drink, but it was very good. Sometimes, although you order a honey drink, they just add sugar. Not at Ten Ren! I saw with my own eyes the barista add a generous dosage of honey into my drink. He then mixed it well, added ice, and then put it in the blender for a few seconds.The drink had a very strong tea aroma. You could also taste the honey well. Even when the ice melted a little, the tea flavor was still very good! Great place for any sort of tea. On display are many different types of teas that you can also buy to take home."
Tenren’s Tea,5,"Woohoo! Everybody should know that there is a new cha FOR TEA opened together with the new Eslite Spectrum store. It is now very close to my neighbourhood and I would definitely come more often. Apart from my favourite bubble tea as well as Taiwanese drinks, this shop is also serving tea egg (Did I missed tea egg from other stores? I have never saw any) and ice cream. The other shop that serves ice cream would be the one in Ma On Shan. They got two flavours, green tea and oolong tea, for us to choose from. If you have never tried their ice cream, I highly recommend the oolong tea ice cream. It tastes really special, literally like iced oolong tea! You need to try it!P.S. The queue is much shorter here."
Tenren’s Tea,5,"Out of most of the bubble tea places, this is one of those uses real tea. Yes, the fact is a lot of them do not - they use artificial tea, artificial milk and artificial flavours. Tenren's Tea is one of those that make real green tea out of tea leaves, so it's safe and much more tasty. I've tried the  tieguanyin ice cream last week, which are reallly good - very rich in flavour and quite smooth. Recommended to try this out."
Tenren’s Tea,4,Gotta try the oolong milk tea with tapioca. It's pretty darn good if you are looking for something different to try vs black or green tea.
Beijing City,5,"Brought here on recommendation of a friend and it was a great choice!Food:-Lamb and green onion soup noodles - It was quite unique as I've never had it this way before. It seemed like they cooked a lamb dish and put it in soup noodles and added green onions. The sauce flavor and seasoning was very good, and the soup had a nice, rich flavor.-Watercress and pork dumplings - The dumplings were really good. The ingredients tasted very fresh and it was well-seasoned.Service:They were efficient and pleasant and the food didn't take too long to come. They were friendly too.The dishes were in the $40+ range.I would return!"
Beijing City,3,Restaurants are all packed in this area during lunchtime. I felt like dumplings so decided to give this place a try. I had the pork and cilantro dumplings. The soup is was presented in was a bit salty and after my meal I felt like I needed a drink of water. The dumplings themselves were quite tasty. The dumpling wrapper was nice and thin and had a smooth texture. Ratio of meat to wrapper was also ideal.  The price for 10 dumplings is 50hkd which is about right but slightly on the high side for a place like this. This place is a typical local restaurant where you will need to share your table with other diners. It is pretty small so they need to maximize space. In other wards I wouldn't come here if you want to have a conversation with someone while having your meal.This a good place if you want takeout as the food is prepared really quickly and is not very expensive
Victoria Harbour Supreme,4,"The crab here was so good. It had a lot of meat too. Depending on the weight, you can get a huge one or a smaller one but they are still big. Service here was good. They would pass around to pick up the trash like bones, etc. So you have a clean plate. The view here is pretty nice. You can see all the buildings outside. It is even better at night. If you see around 8pm, you might be able to see the light show that come from the buildings.The restaurant is pretty big and pretty clean."
Victoria Harbour Supreme,4,"This restaurant is located inside a very busy shopping center with fierce competition from other eateries in Taikoo Shing. It offers both regular hour and off-peak hour dim sum price list. The dim sum menu has impressive varieties pleasing different taste buds. We showed up at 11 am and were seated immediately. By noon, it was full with lunch crowd. We ordered traditional items: BBQPork buns, rice rolls, shrimp dumplings, turnip cakes, minced beef balls, steamed rice with beef and fried eggs, sweet and sour pork dish, etc. But a few dishes were refreshingly cute and tasty with romantic names: shrimp and minced pork siu-Mai topped with (mini) abalone (鮑魚燒賣皇), charcoal buns with (mouth watering) lava custard (黑金流沙包), deep fried Canton carp ball with (ample) almond served with clam dipping sauce (金杏蜆芥鯪魚球), pork knuckles and ginger stew (just the right sweetness and sour from mom's cooking) (老媽子豬腳薑), long garlic and shrimp spring rolls (with beautiful display) (蒜蓉蝦長春卷), crispy rice with crab meat and assorted seafood in soup (the right combination bringing out the aroma and taste of seafood) (脆米蟹肉海皇泡飯), steamed pork dumplings with black truffle sauce (黑松露小籠包), and egg pastry (蛋散). To top it off, the best for last was the fried noodles with Buddha's delight (羅漢齋炒麵). Noodles were fried crispy on both sides and served with choi sum and mushrooms!Definitely we will return for more surprising non-traditional dishes!"
Victoria Harbour Supreme,3,"Apparently this is a chain of dim sum in Hong Kong. Although the location had a beautiful view and the establishment was well decorated, the food was okay for the price. Everything was quite pricey for the quality of food. My favorite dish was the pork belly with the crunchy top. It was amazingly delicious!! Otherwise, everything was decent. Glad that we tried it but not sure if it's worth returning."
Victoria Harbour Supreme,4,"If you're looking for a higher end dim sum place with some unique dishes and a killer view (when it's not foggy/humid/rainy, etc), Victoria Harbour Supreme is your place. If you're looking for a place with a dish that will blow your mind and blow your pant buttons off, then Victoria Harbour Supreme is also your place. That dish: Chinese BBQ Pork Belly. Like many other higher end dim sum places, Victoria Harbour Supreme believes that putting a unique twist on dishes warrants a premium. You have your swallow's nest egg tarts and gold-flake crab dumplings among your usual favourites like shrimp dumplings and siu mai. If you think that's gimmicky, they also serve sashimi here. And Iberico black-fur pig. Why? I don't know. I've only come here for lunchtime dim sum (cheaper after 1:30 pm, but not feasible for us working folk). The food tastes alright, fairly average in my opinion, with nothing that blows my socks off. EXCEPT that Chinese BBQ pork belly. Basically they take the concept of Chinese BBQ pork, or cha siu, and apply it to the pork belly instead of the usual lean meat. The result is magical. The glazed edges are crispy and the fat melts in your mouth. This is probably the work of the devil because I've never been so tempted by something so bad in my life. Fatty, flavourful, savoury pork that leads me astray from my path of health and fitness. I'll order it again in a heartbeat. The venue is beautiful, with one wall covered in greenery. It's like you're in an indoor garden...but you've got the symphony of loud, overlapping, dim-sum goers' voices surrounding you. Good option for a banquet or a wedding though. It's also about the same temperature as your fridge inside, so bring a sweater. They do have a limited number of shawls upon request. So yeah, Victoria Harbour Supreme's highlights are being beautiful, cold, and a little bit overpriced... like a high-maintenance girlfriend. But just as a high-maintenance girlfriend will keep you coming back for more, that Chinese BBQ pork belly has got me hooked for the long haul. (68/100) - 2017"
Victoria Harbour Supreme,5,"HIGHLY recommend if you're looking for a place to eat seafood during dinner time! A must order item is the king crab. You should make a reservation and preorder the king crab as well. They have some type of hot pot style with seafood but you have to reserve that type of dinner as well since you would be seated at different kinds of tables that would be suitable to have the hot pot on. We didn't know they had this but it looked delicious. We wanted to try their hot pot style dishes but their tables for that section was fully booked. Instead, we just went with the regular dining where they just simply serve us the food. The restaurant was fully packed on a Tuesday night! As for that king crab, it was probably the most delicious crab I have ever eaten. Shortly after you are seated, they will offer you to pick out your crab from their tank and they give you the option to hold the crab and take a photo with it! The seafood in their tanks are very clean and the whole experience of holding the crab was pretty cool. Then, they'll serve you the crab along with any other dishes you've ordered. You could taste the freshness of the live crab and it had soooo much meat within it. In addition, the ooey gooey goodness in the top shell part was SO delicious. Although they are known for their crab, all their other dishes were amazing as well. Some other things we ordered were roasted goose, lobster cheese noodles, abalone, and a few other things. The lobster cheese noodles are something youdefinitely should order . The noodle texture is very good and the cheese compliments the lobster."
Victoria Harbour Supreme,4,This restaurant is beautiful. I came here for dim sum yesterday and the food was delicious. Everything I tried was fresh and not too salty. My favorite was the Shrimp & Minced Pork Siu Mei Topped with Scallop #50. You get three pieces when you place an order. The food comes out quickly and the workers were very attentive. I wouldn't mind coming back here again to try some other dim sum items.
Victoria Harbour Supreme,1,"I would give this restaurant a negative star if yelp allows it.  This rating is not based on the food. Rather, it's based on the customer service.  The waitress and manager did their very best to try to up sell their menu to us. We wanted the set menu, but we were told that it was unavailable and that we had to pay more since the dish that was part of the set menu was unavailable.  Our question was why would you offer a menu on dishes that were no longer available for the rest of the evening.   We did not get a reasonable answer. Only response was a take it or leave it attitude.  Read the menu and know what you will be paying if you intend to dine here."
Victoria Harbour Supreme,3,"Very poor quality of dim sum.  Porridge is pretty much 80 percent water and tons of MSG.   四寶雞扎 contains pork skin, imitated crab meat, a piece of boneless chicken and a piece of not fully cooked taro.   I was so disappointed of the quality of the dim sum.   I have been there two times for dim sum and i would recommend going to the 2/F 玉桃軒 for dim sum instead.   At least that place would spend a little more money in good ingredients.   Needless to say, the service is bad here.On the contrary of breakfast, dinner is much better.   Seafood dishes are good deals and tasty.   The waitress that served us was quite attentive.   My mom said that the night time cook is a different chef.   So i would recommend this place for DINNER Only."
Victoria Harbour Supreme,4,The food was good but overpriced.  The waiter was most helpful in making up a banquet menu.
Victoria Harbour Supreme,3,"It's decent dim sum for the area. If you eat before 11:30 AM, the dim sum is much cheaper during the weekdays."
Victoria Harbour Supreme,1,"If you want seafood poisoning, make sure you come here !!  We had an order of 聖子 and there was sand and dirt inside.  After 12hrs, all our dinner came back out.  After going through 3hrs of non stop puking and diahorrea we went to the emergency room for a visit.  It's a horrible experience."
Victoria Harbour Supreme,1,"I found a fly in my soup, and the waiter said it was a flake from the fish. A flake with six legs and wings? I think not."
Jubal,5,"Have to say one of the best hidden gems that my family and I found on a Friday night. Usually you'll have to make reservations in advance but because it was still Chinese New Year holiday we got it lucky. There's no menu at this place, the head chef/owner Boris, will come and recommend you items that they have for the day. We ordered the foie gras, smoked salmon salad, pumpkin ginger soup and a plate of charcuterie for appetizers (to our surprise were MASSIVE portions). The lamb chop, pork shoulders and fish pasta for the mains. Everything was done superbly and I feel my mouth watering for more! I felt the salmon salad and pork shoulders were the best out of all that we tried!! Don't let the simplicity of the Salmon salad turn you away, chef has a homemade marinade and smokes it to the point where the meat melt in your mouth and the smokey taste just lingers as you digest. It was HEAVENLY!!!Boris is super passionate about his cooking and food, it was a joy to be able to learn his background and where he got his art from!I would definitely recommend this place for special evenings or bringing around guests for entertainment! It's not a big place and it's not cheap either (our whole meal including half bottle of wine cost us almost $HKD2000), but if you're looking for a special place for a treat (hint anniversaries or valentines day), this is definitely the place!"
Jubal,4,"Excellent food, with a huge variety in Western European dishes.This chef/owner is very passionate about what he does, and you can guarantee that if he isn't proud of something, he won't serve it.As someone who has eaten at this place countless times for the past ~10 years, and while the food does take quite a long time, it's worth the wait. His Foie Gras with rice was always superb, I suppose that counts as fusion cuisine, but it's a surprisingly good mix. Seafood is always a very good choice here, fish dishes as smooth and flaky, and the poultry, tender and juicy. Vegetarian dishes are also very flavourful, so there's never a lack of choices.The chef also makes a mean Creme Brûlée, among other desserts (provided you're there for dinner- lunch rush hits them hard)"
Jubal,3,"what may seem like an ordinary cafe restaurant with an extraordinary crowd daily. If you cannot get there by 12:30 on weekdays, you may as well start opening up your Yelp in search of an alternative !!Though out my work days at quarry bay, I have been here twice over 4 years. Yup it's been a while but you can always be guaranteed some form of quality assurance when restaurants stay that long in this commercial district.  Again, food was surprisingly good given its average presentation. I haven't eaten such a nicely pan fried grappa in a while. The home made onion sauce was well balanced with the sweet soya topping and it was definitely a very innovative dish.however, prices are a bit costly for quarry bay district ( ~$90)."
Jubal,5,"Nice little Western cafe in the heart of Quarry Bay, situated right next to Mcdonalds and Grove. I don't come here very often but both times didn't require any reservations during prime lunch hour. Luckily the lack of wait does not correspond to the lack of taste! Their lunch menus are well portioned running around $80-100 and comes with a hot drink. $4 to upgrade to Cold Drinks. $15 for soup of the day and $25 for garden salad.I got the CHICKEN STEAK $84 and a hot coffee. Their chicken steak is juicy and well seasoned with a hint of citrus in the sauce. Comes with zucchini, bok choy, mushrooms, carrots and a side of mashed potatoes. Great value for the quality!***Tips: Lack of wait! Does not take cardFavourites: Yummy juicy chicken! comes with ample veggiesMeh: Cash onlyLast words: No wait and good value"
Jubal,4,"One of my favorite lunch places near the office! The food here is pretty decent and one of the better western restaurants! Not sure about dinner, but they have a pretty set lunch menu. I usually get the chicken steak and salad or the fish w/ mushroom and rice. The chicken is super tender and juicy! And their seasoning is spot on! They also serve pasta and steak which are also pretty good! Price is about 80-100hkd depending on what you order and lunch comes with a drink and they always change extra for cold drinks here which I'm not sure why... But anyhoo, a great lunch place!"
Feast Food by East,4,"I brought a colleague here when she came for business.We had dinner. The decor and ambience is nice, more on the romantic side , definitely relaxing. I saw that the semi-buffet seemed quite popular with the other diners (plates and plates of crab legs!)We just ordered a la carte, each a soup and a main. I had the french onion and she the lobster bisque. Both were meh, I've definitely had better. The lobster bisque was definitely on the watery side, I'm used to mine with a punch more flavor.My main though! I had a rack of lamb (or maybe they called it lamb steak) and it was so well done. Australian lamb was cooked very tender and still juicy, almost medium rare, just the way I like my meats. The sauce it came with ( 2 types) was just enough of a drizzle and a contrast to bring out the flavors of the lamb. I would have this more often if I can!!I though the staff could be more attentive, although I think they looked understaffed. I would come back for the ambiance and to try out other dishes. They have dishes to cover most cuisines to satisfy even bigger groups of people!"
Feast Food by East,4,"Stayed at this hotel and had breakfast at this restaurant. The food is good- you can either do the buffet or order an entree item. The food is good and there is a wide selection, however, very over priced for breakfast food. The coffee was very good though. If you are staying at the hotel it is very convenient but there are other places in the area that are just as good and less expensive."
Feast Food by East,4,Amazing breakfast spread from various parts of the world. Prompt service and superb staff with really good ambience music. Enough for me to wake up early for breakfast.
Feast Food by East,4,"Feast is a bit expensive but really is a great option for a nice drink in Taikoo. Their cocktail and wine list is extensive, but their draft beers are limited to Heineken (not my personal favorite but at least they have something on tap). I can say that my friend was fully satisfied by their wine selection, and he knows what he is drinking. In general it is a good place for a quiet after-work drink if you work in the area. I've been here separately for lunch and had a fantastic (surprisingly so) burger. The service was nicely attentive and didn't let our drinks sit empty for long. It's a place that I return to for a fancier lunch if I'm in the mood and drinks when it works after a day at the office. For drinks inside it suits the plan for a nice quiet conversation and for lunch it's an excellent treat!"
Frites Belgium On Tap,5,This place is a gem. A great traditional pub in the middle of the East side of Hong Kong. This is located in the lobby of an office building and has a great vibe and decor. There is great open seating and the arrangement has a big community feel. The menu is pretty straightforward with a large beer selection and typical pub fare available. Steak and frites were a popular choice as well as the mussels. They have many sauce options and the mussels are all served in steam pots with a side of really srunchu bread. I ordered them house style and they were prepared with cream garlic and chives. The half order was very large and very satisfying. My sister ordered the chicken parm and it was huge! Big enough for two to share certainly. The service here was excellent and I would return!
Frites Belgium On Tap,4,"This place is so crowded with white collars during happy hours on weekdays, while fully of kids running around on weekends. With a playgound and kids trucks, this place is a paradise for kids. Luckiy it's better on a Sunday night tonight, where only a few families were having dinner and around 10 kids running around (still tolerable). The food was suprisingly good. The crab starter was interesting, a bit spicy and very refreshing. We have ordered a ribs stew with truffle mashed potato, which was very yummy. The wife's sausage was good too but we were already stuffed. Satisfying overall."
Frites Belgium On Tap,4,"Frites is a place for Belgium comfort food. It has several outlets in Hong Kong. We have been to the one in Quarry Bay. The menu is standard for all outlets. Even the decor and setting is almost the same. The one in Quarry Bay is located in the Oxford house of Tai Koo place. It's on ground level, next to elevators. Because of the high ceilings the noise level is quite high. Especially on Friday nights after work when everybody's there for the Happy hour it can get very noisy. Setting is simple rustic, mainly dark wood. Staff is efficient and attentive. They have a full bar with an extensive list of all different kinds of Belgium beers, which is incredible. A few beers are on draught. Selection of food is adequate concentrating on simple but good quality comfort food. My favorites include the classic Caesar and the Nicoise salad. Don't miss out on the fresh European mussels, done in different ways. They are accompanied by awesome French fries. They're thick, crispy on the outside, soft on the inside. Try your frites with their excellent mayonnaise. Go for the schnitzel and classic fish and chips if you're into deep fried food. The schnitzel is tender even it's pork. The batter is thin and very tasty. Portions are generous, good for sharing. Overall good value for money!"
Mian,4,"Mian means noodles in Mandarin Chinese. As the name implies this small shop specializes in noodles. You can substitute rice for noodles, but I wouldn't recommend doing that.The noodles are either served dry(without soup) or with soup.  Given how hot Hong Kong gets I opt for the dry noodles. Similar to a ramen shop, you can choose the protein pairing as well as the type of noodle thickness.  Food: 4 starsValue: 4.5 stars (~70 hkd for lunch)Service: 3 starsRecommendations: braised pork with dry pappardelle noodlesThis is a regular lunch spot for me. Great place to get a quick tasty meal."
Mian,4,"This is my pappardelle dreams come true! Combining my love of pasta with my love of egg noodles, this was perhaps the one greatest fusion dish I've ever imagined. I made my way into Quarry Bay one cool morning. It did take me a good hour to get there, but nevertheless, I stumbled upon some unique stops enroute to Mian.It's nestled on a smaller street, and it's hard to miss, situated next to a coffee shop. The decor is hip and modern, and clean. Although their menu had other noodle items, I knew I had to get the braised brisket with the 'chinese pappardelle' lo mein. It was exactly how I envisioned it to be. The 2cm thick pappardelle made with duck egg had the perfect texture. The al dente texture complimented the sauce well; it was coated with the slighty sweet soy sauce of the beef. I savoured every bite, and wanted more of the noodles. This place is worth the trek, the quality of the noodles and the meat are stand outs, and one can always explore Quarry Bay afterwards."
Mian,5,"I'm usually not a big fan of chicken nor thick flat noodle, but I love it at Mian!  Mian is located right between Quarry Bay and Taikoo. It's located on that small street filled with many other restaurants. It's not the most spacious, so expect to be very close to your neighbors. They have a couple of long tables and some bar seats along the wall.  They are always packed during weekday lunch hours.  But if you visit any other time, you'll easily get a seat. Mians menu looks complicated but it's not.  You grab the menu paper and fill out what main you want then select the type of noodle.  Most noodles are pretty self explanatory, except for ""QQ"" noodle.  This is actually their thick cut ""chewy"" egg noodle; as QQ usually means 'chewy'.  I see this phrase used a lot around Taiwan bubble tea shops, but not so much anywhere else.  Their most popular dish is their Sichuan Chicken.   Their Sichuan sauce has a hint of mala (tongue numbing spice), but not overwhelming.  Their chili sauce and oil is so tasty with the noodles!  Chicken is succulent and very flavorful with bits of chili oil seeped into the crevices.  They bring out their food pretty quick, and lunch sets include your typical Hong Kong cafe drinks.  Tip: to exit the place, hit the bell on the table next to the automatic door"
Treats,5,"Found this place nearby our apartment in Cityplaza.   The place is huge!  It's got all kinds of Cantonese cuisine, Thai place where we ate, and other Western-inspired cuisine.  The Thai place wasn't open till 11am but it was all good because we shopped in Apita downstairs till it opened.  I'm an American and I love good BBQ. I think I've found my new rib joint here!!  Other Thai food was good such as pineapple fried rice for the youngsters, pho which is not Thai but Vietnamese of course.  Will come back for the ribs and copious quantity of Tiger !!"
Treats,4,"It is a food court on the second floor of the Citiplaza, Taikoo Shing. There are different food venues and plenty of tables. It does get very crowded around lunch time and on weekends. Some venues open early for breakfast items and most open at 11 am for the lunch crowd. You order online for dine in or takeout using the machine situated next to each venue and pay for the order using Octopus card, Applepay, or cash at the cashier. You queue to pick up the order at the pickup window. If you don't order drinks, there is a water fountain :)The BBQ venue has a robust menu with roast duck/goose, poached/soya sauce chicken, BBQ pork with/without rice etc. My favorite one is the BBQ pork on rice with an egg (黯然銷魂飯 :) at HK $43 per bowl!  I had tried roast duck, roast duck and goose, poached chicken, 4-item (duck, chicken, BBQ pork, and sausage) on rice. Each comes with choi sum (vegetable). We have yet to try other venues such as the Pasta La Vista, Thai Cook, etc. This is a good place for casual dining with family and/or friends. The pricing is reasonable if you are not looking for fancy dining!"
Treats,4,"Treats is a food court located inside Cityplaza. This is not a normal food court, at least compare to what I have in Toronto. The selection is plentiful! Great if you come alone or with family or friends. There are the popular item: BBQ, Dim Sum, Thai, HK style Cafe, Western cafe and more.I love the idea of doing pop up with different Michelin starred establishment. POPTREATS 米芝蓮限定POP UP STORE: 蛇王芬 x TREATS or introducing MakiXBurrito 快 靚 正 and something different!"
Treats,4,"I was truely exited to see this new food court opened up near work with new variety of food . A first walk inside the food court got me confused. Be careful not to walk into the hidden restaurants which are also located inside the food court . So far I have tried two stalls here and they were both above expectation ! First one I tried was the BBQ pork rice with egg , you'd probably see a lot of locals queuing for this stall and it's because if its name in Cantonese "" 黯然銷魂飯"". This name is literally taken out from one of Stephen Chow's famous movie and for this reason I was also attracted to try .Second time here, I tried the pasta. It was so delicious . the lobster bisque sauce was unforgettable..."
